ID,Player,From,To,Ht(cm),Wt(kg),Birth Date,Colleges,MVP,Finals MVP,All-Star MVP,Most Improved,Sixth Man,Defence Player,Rookie,All 1st,All 2nd,All 3rd,All Tot,All-Star,D Tot,D 1st,D 2nd,Total Awards
durhapa01,Pat Durham,1993.0,1995.0,200.66,210.0,"March 10, 1967",Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garripa01,Pat Garrity,1999.0,2008.0,205.74,238.0,"August 23, 1976",University of Notre Dame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garinpa01,Patricio Garino,2017.0,2017.0,198.12,210.0,"May 17, 1993",George Washington University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beverpa01,Patrick Beverley,2013.0,2019.0,185.42,185.0,"July 12, 1988",University of Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0
chrispa01,Patrick Christopher,2015.0,2015.0,195.58,209.0,"June 3, 1988",University of California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eddiepa01,Patrick Eddie,1992.0,1992.0,210.82,240.0,"December 27, 1967","Arkansas State University, University of Mississippi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewingpa02,Patrick Ewing,2011.0,2011.0,203.2,235.0,"May 20, 1984","Indiana University, Georgetown University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewingpa01,Patrick Ewing,1986.0,2002.0,213.36,240.0,"August 5, 1962",Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,11.0,3.0,0.0,3.0,22.0
mccawpa01,Patrick McCaw,2017.0,2019.0,200.66,185.0,"October 25, 1995","University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
obryapa01,Patrick O'Bryant,2007.0,2010.0,213.36,260.0,"June 20, 1986",Bradley University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pattepa01,Patrick Patterson,2011.0,2019.0,205.74,230.0,"March 14, 1989",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
millspa02,Patty Mills,2010.0,2019.0,182.88,180.0,"August 11, 1988",Saint Mary's College of California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasolpa01,Pau Gasol,2002.0,2019.0,213.36,250.0,"July 6, 1980",None,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,11.0
davispa01,Paul Davis,2007.0,2010.0,210.82,270.0,"July 21, 1984",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgpa01,Paul George,2011.0,2019.0,205.74,220.0,"May 2, 1990","California State University, Fresno",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,6.0,4.0,2.0,2.0,16.0
grahapa01,Paul Graham,1992.0,1994.0,198.12,200.0,"November 28, 1967",Ohio University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grantpa01,Paul Grant,1999.0,2004.0,213.36,245.0,"January 6, 1974","Boston College, University of Wisconsin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcphepa01,Paul McPherson,2001.0,2001.0,193.04,210.0,"July 3, 1978",DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
millspa01,Paul Millsap,2007.0,2019.0,203.2,246.0,"February 10, 1985",Louisiana Tech University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,5.0
piercpa01,Paul Pierce,1999.0,2017.0,200.66,235.0,"October 13, 1977",University of Kansas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,10.0,0.0,0.0,0.0,15.0
presspa01,Paul Pressey,1983.0,1993.0,195.58,185.0,"December 24, 1958",University of Tulsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0
shirlpa01,Paul Shirley,2003.0,2005.0,208.28,230.0,"December 23, 1977",Iowa State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thomppa01,Paul Thompson,1984.0,1986.0,198.12,210.0,"May 25, 1961",Tulane University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zipsepa01,Paul Zipser,2017.0,2018.0,203.2,215.0,"February 18, 1994",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
podkopa01,Pavel Podkolzin,2005.0,2006.0,226.06,260.0,"January 15, 1985",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
washipe01,Pearl Washington,1987.0,1989.0,187.96,190.0,"January 6, 1964",Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stojape01,Peja Stojakovic,1999.0,2011.0,205.74,220.0,"June 9, 1977",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0
sanchpe01,Pepe Sanchez,2001.0,2003.0,193.04,195.0,"May 8, 1977",Temple University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anticpe01,Pero Antic,2014.0,2015.0,210.82,260.0,"July 29, 1982",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jonespe01,Perry Jones,2013.0,2015.0,210.82,235.0,"September 24, 1991",Baylor University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mosspe01,Perry Moss,1986.0,1987.0,187.96,185.0,"November 11, 1958",Northeastern University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
youngpe01,Perry Young,1987.0,1987.0,195.58,210.0,"August 4, 1963",Virginia Polytechnic Institute and State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ellispe01,Pervis Ellison,1990.0,2001.0,205.74,210.0,"April 3, 1967",University of Louisville,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
chilcpe01,Pete Chilcutt,1992.0,2000.0,208.28,230.0,"September 14, 1968",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myerspe01,Pete Myers,1987.0,1998.0,198.12,180.0,"September 15, 1963",University of Arkansas at Little Rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verhope01,Pete Verhoeven,1982.0,1987.0,205.74,215.0,"February 15, 1959","California State University, Fresno",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willipe01,Pete Williams,1986.0,1987.0,200.66,190.0,"March 10, 1965",University of Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alumape01,Peter Aluma,1999.0,1999.0,208.28,260.0,"April 23, 1973",Liberty University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramospe01,Peter John Ramos,2005.0,2005.0,220.98,275.0,"May 13, 1985",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thibepe01,Peter Thibeaux,1985.0,1986.0,200.66,210.0,"October 3, 1961",Saint Mary's College of California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gudmupe01,Petur Gudmundsson,1982.0,1989.0,218.44,260.0,"October 30, 1958",University of Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sivape01,Peyton Siva,2014.0,2014.0,182.88,185.0,"October 24, 1990",University of Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pressph01,Phil Pressey,2014.0,2016.0,180.34,175.0,"February 17, 1991",University of Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zevenph01,Phil Zevenbergen,1988.0,1988.0,208.28,230.0,"April 13, 1964","Seattle Pacific University, University of Washington",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jackspi01,Pierre Jackson,2017.0,2017.0,177.8,180.0,"August 29, 1991",Baylor University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
richapo01,Pooh Richardson,1990.0,1999.0,185.42,180.0,"May 14, 1966","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jonespo01,Popeye Jones,1994.0,2004.0,203.2,250.0,"June 17, 1970",Murray State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mensapo01,Pops Mensah-Bonsu,2007.0,2011.0,205.74,240.0,"September 7, 1983",George Washington University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drobnpr01,Predrag Drobnjak,2002.0,2005.0,210.82,270.0,"October 27, 1975",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
savovpr01,Predrag Savovic,2003.0,2003.0,198.12,225.0,"May 21, 1976","University of Alabama at Birmingham, University of Hawaii",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laudepr01,Priest Lauderdale,1997.0,1998.0,223.52,325.0,"August 31, 1973",Central State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brezepr01,Primoz Brezec,2002.0,2010.0,218.44,252.0,"October 2, 1979",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
richaqu01,Quentin Richardson,2001.0,2013.0,198.12,223.0,"April 13, 1980",DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acyqu01,Quincy Acy,2013.0,2019.0,200.66,240.0,"October 6, 1990",Baylor University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doubyqu01,Quincy Douby,2007.0,2009.0,190.5,175.0,"May 16, 1984",Rutgers University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lewisqu01,Quincy Lewis,2000.0,2004.0,200.66,215.0,"June 26, 1977",University of Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
millequ01,Quincy Miller,2013.0,2015.0,205.74,210.0,"November 18, 1992",Baylor University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pondequ01,Quincy Pondexter,2011.0,2019.0,200.66,230.0,"March 10, 1988",University of Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cookqu01,Quinn Cook,2017.0,2019.0,187.96,179.0,"March 23, 1993",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dailequ01,Quintin Dailey,1983.0,1992.0,190.5,180.0,"January 22, 1961",University of San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rossqu01,Quinton Ross,2005.0,2011.0,198.12,195.0,"April 30, 1981",Southern Methodist University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
woodsqy01,Qyntel Woods,2003.0,2006.0,203.2,221.0,"February 16, 1981",Northeast Mississippi Community College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hunterj01,R.J. Hunter,2016.0,2019.0,195.58,185.0,"October 24, 1993",Georgia State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curcira01,Radisav Curcic,1993.0,1993.0,208.28,275.0,"September 26, 1965",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lafrera01,Raef LaFrentz,1999.0,2008.0,210.82,240.0,"May 29, 1976",University of Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
addisra01,Rafael Addison,1987.0,1997.0,200.66,215.0,"July 22, 1964",Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
araujra01,Rafael Araujo,2005.0,2007.0,210.82,280.0,"August 12, 1980",Brigham Young University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alstora01,Rafer Alston,2000.0,2010.0,187.96,171.0,"July 24, 1976","California State University, Fresno",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bellra01,Raja Bell,2001.0,2012.0,195.58,204.0,"September 19, 1976","Boston University, Florida International University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0
rondora01,Rajon Rondo,2007.0,2019.0,185.42,186.0,"February 22, 1986",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,9.0
chrisra01,Rakeem Christmas,2016.0,2017.0,205.74,250.0,"December 1, 1991",Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drollra01,Ralph Drollinger,1981.0,1981.0,218.44,250.0,"April 20, 1954","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacksra01,Ralph Jackson,1985.0,1985.0,187.96,190.0,"October 26, 1962","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lewisra01,Ralph Lewis,1988.0,1990.0,198.12,200.0,"March 28, 1963",La Salle University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sampsra01,Ralph Sampson,1984.0,1992.0,223.52,228.0,"July 7, 1960",University of Virginia,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0
rivasra01,Ramon Rivas,1989.0,1989.0,208.28,260.0,"June 3, 1966",Temple University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sessira01,Ramon Sessions,2008.0,2018.0,190.5,190.0,"April 11, 1986","University of Nevada, Reno",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacksra02,Randell Jackson,1999.0,2000.0,210.82,215.0,"January 16, 1976",Florida State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
childra01,Randolph Childress,1996.0,1997.0,187.96,188.0,"September 21, 1972",Wake Forest University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keysra01,Randolph Keys,1989.0,1996.0,200.66,195.0,"April 19, 1966",University of Southern Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morrira01,Randolph Morris,2007.0,2010.0,208.28,266.0,"January 2, 1986",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allenra01,Randy Allen,1989.0,1990.0,203.2,220.0,"January 26, 1965",Florida State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
breuera01,Randy Breuer,1984.0,1994.0,220.98,230.0,"October 11, 1960",University of Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownra02,Randy Brown,1992.0,2003.0,187.96,190.0,"May 22, 1968","University of Houston, New Mexico State University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foyera01,Randy Foye,2007.0,2017.0,193.04,213.0,"September 24, 1983",Villanova University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
holcora01,Randy Holcomb,2006.0,2006.0,205.74,225.0,"August 8, 1979","California State University, Fresno, San Diego State University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
livinra01,Randy Livingston,1997.0,2007.0,193.04,209.0,"April 2, 1975",Louisiana State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whitera01,Randy White,1990.0,1994.0,203.2,240.0,"November 4, 1967",Louisiana Tech University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wittmra01,Randy Wittman,1984.0,1992.0,198.12,210.0,"October 28, 1959",Indiana University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
woodsra01,Randy Woods,1993.0,1996.0,177.8,185.0,"September 23, 1970",La Salle University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mccanra01,Rashad McCants,2006.0,2009.0,193.04,207.0,"September 25, 1984",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaughra01,Rashad Vaughn,2016.0,2018.0,198.12,202.0,"August 16, 1996","University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lewisra02,Rashard Lewis,1999.0,2014.0,208.28,215.0,"August 8, 1979",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
wallara01,Rasheed Wallace,1996.0,2013.0,208.28,225.0,"September 17, 1974",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
nestera01,Rasho Nesterovic,1999.0,2010.0,213.36,248.0,"May 30, 1976",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cvetkra01,Rastko Cvetkovic,1996.0,1996.0,215.9,260.0,"June 22, 1970",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butlera01,Rasual Butler,2003.0,2016.0,200.66,215.0,"May 23, 1979",La Salle University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vardara01,Ratko Varda,2002.0,2002.0,215.9,260.0,"May 6, 1979",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lopezra01,Raul Lopez,2004.0,2005.0,185.42,170.0,"April 15, 1980",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
netora01,Raul Neto,2016.0,2019.0,185.42,179.0,"May 19, 1992",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alkinra01,Rawle Alkins,2019.0,2019.0,195.58,225.0,"October 29, 1997",University of Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marshra01,Rawle Marshall,2006.0,2007.0,205.74,190.0,"February 20, 1982","Ball State University, Oakland University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allenra02,Ray Allen,1997.0,2014.0,195.58,205.0,"July 20, 1975",University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,12.0
blumera01,Ray Blume,1982.0,1982.0,193.04,185.0,"September 23, 1958",Oregon State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mccalra01,Ray McCallum,2014.0,2016.0,190.5,190.0,"June 12, 1991",University of Detroit Mercy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
owesra01,Ray Owes,1997.0,1997.0,205.74,224.0,"December 11, 1972",University of Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spaldra01,Ray Spalding,2019.0,2019.0,208.28,215.0,"March 11, 1997",University of Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tolbera01,Ray Tolbert,1982.0,1989.0,205.74,225.0,"September 10, 1958",Indiana University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownra01,Raymond Brown,1990.0,1990.0,203.2,220.0,"July 5, 1965","Mississippi State University, University of Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
feltora01,Raymond Felton,2006.0,2019.0,185.42,205.0,"June 26, 1984",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gainere01,Reece Gaines,2004.0,2006.0,198.12,205.0,"January 7, 1981",University of Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bullore01,Reggie Bullock,2014.0,2019.0,200.66,205.0,"March 16, 1991",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cartere01,Reggie Carter,1981.0,1982.0,190.5,175.0,"October 10, 1957","University of Hawaii, St. John's University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evansre01,Reggie Evans,2003.0,2015.0,203.2,245.0,"May 18, 1980",University of Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gearyre01,Reggie Geary,1997.0,1998.0,187.96,187.0,"August 31, 1973",University of Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hansore01,Reggie Hanson,1998.0,1998.0,203.2,195.0,"October 6, 1968",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hearnre01,Reggie Hearn,2018.0,2018.0,195.58,210.0,"August 14, 1991",Northwestern University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacksre01,Reggie Jackson,2012.0,2019.0,190.5,208.0,"April 16, 1990",Boston College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
johnsre01,Reggie Johnson,1981.0,1984.0,205.74,205.0,"June 25, 1957",University of Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jordare01,Reggie Jordan,1994.0,2000.0,193.04,195.0,"January 26, 1968",New Mexico State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lewisre01,Reggie Lewis,1988.0,1993.0,200.66,195.0,"November 21, 1965",Northeastern University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
millere01,Reggie Miller,1988.0,2005.0,200.66,185.0,"August 24, 1965","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,8.0
