ID,Player,Years,From,To,Ht(cm),Wt(kg),Birth Date,Colleges,MVP,Finals MVP,All-Star MVP,Most Improved,Sixth Man,Defence Player,Rookie,All 1st,All 2nd,All 3rd,All Tot,All-Star,D Tot,D 1st,D 2nd,Total Awards,Years.1,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
martike01,Kenyon Martin,15.0,2001.0,2015.0,205.74,234.0,"December 30, 1977",University of Cincinnati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,PF,869,755.0,30.750999999999998,5.125,10.661,48.072413469655764,0.081,0.36,22.5,5.045,10.3,48.98058252427185,48.452302785854975,2.0580000000000003,3.2319999999999998,63.67574257425742,1.742,5.067,6.809,1.8880000000000001,1.167,1.153,1.766,3.4019999999999997,12.389000000000001,11.527999999999999
duckwke01,Kevin Duckworth,11.0,1987.0,1997.0,213.36,275.0,"April 1, 1964",Eastern Illinois University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,11.0,C,751,586.0,25.855999999999998,4.712,10.111,46.60270991988922,0.006999999999999999,0.033,21.21212121212121,4.706,10.077,46.70040686712316,46.63732568489763,2.379,3.245,73.31278890600926,2.013,3.763,5.776,0.9079999999999999,0.478,0.466,1.854,3.25,11.811,8.072000000000001
duranke01,Kevin Durant,12.0,2008.0,2019.0,205.74,240.0,"September 29, 1988",University of Texas at Austin,1.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,9.0,10.0,0.0,0.0,0.0,25.0,12.0,SF,976,976.0,37.358000000000004,9.275,18.942999999999998,48.96267750620282,1.8840000000000001,5.026,37.485077596498215,7.39,13.917,53.100524538334405,53.93549068257404,6.817,7.751,87.9499419429751,0.748,6.428,7.176,4.087,1.1,1.119,3.123,1.9709999999999999,27.25,25.035999999999998
johnske02,Kevin Johnson,12.0,1988.0,2000.0,185.42,180.0,"March 4, 1966",University of California,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,9.0,12.0,PG,840,716.0,34.452,6.211,12.695,48.924773532886974,0.217,0.731,29.685362517099858,5.994,11.964,50.10030090270811,49.77944072469478,5.401,6.433,83.95771801647753,0.6629999999999999,2.614,3.2769999999999997,9.102,1.445,0.245,3.11,2.112,18.039,19.371
loveke01,Kevin Love,11.0,2009.0,2019.0,208.28,251.0,"September 7, 1988","University of California, Los Angeles",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,8.0,11.0,PF,720,636.0,31.91800000000001,5.925,13.503,43.87913796934014,1.692,4.529,37.35924045043056,4.2330000000000005,8.974,47.16960106975707,50.14441235281048,4.475,5.401,82.85502684688021,2.838,8.282,11.119000000000002,2.271,0.693,0.46799999999999997,1.911,2.165,18.017,19.988
mchalke01,Kevin McHale,13.0,1981.0,1993.0,208.28,210.0,"December 19, 1957",University of Minnesota,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,3.0,3.0,17.0,13.0,PF,1140,484.0,31.433000000000003,7.0470000000000015,12.700999999999999,55.483820171640026,0.043,0.156,27.56410256410256,7.004,12.545,55.83100836986847,55.653098181245575,3.86,4.8469999999999995,79.63688879719413,2.468,4.878,7.346,1.705,0.359,1.729,1.946,2.92,17.997,17.629
willike02,Kevin Willis,21.0,1985.0,2007.0,213.36,220.0,"September 6, 1962",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,21.0,PF,1522,945.0,26.767,4.923,10.115,48.670291646070176,0.027999999999999997,0.134,20.8955223880597,4.895,9.981,49.043182045887185,48.80869995056845,2.099,2.947,71.22497455039023,2.8689999999999998,5.369,8.238,0.912,0.669,0.518,1.74,2.9339999999999997,11.972999999999999,11.595
middlkh01,Khris Middleton,7.0,2013.0,2019.0,203.2,222.0,"August 12, 1991",Texas A&M University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,SF,474,402.0,31.998,5.766,12.745,45.24127108670067,1.686,4.31,39.11832946635731,4.08,8.435,48.36988737403675,51.855629658689686,2.572,2.964,86.77462887989205,0.57,3.878,4.447,3.236,1.314,0.205,1.886,2.6689999999999996,15.789000000000001,13.065
vandeki01,Kiki Vandeweghe,13.0,1981.0,1993.0,203.2,220.0,"August 1, 1958","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,13.0,SF,878,578.0,30.081,7.4689999999999985,14.261,52.37360633896642,0.271,0.74,36.62162162162164,7.1979999999999995,13.520999999999999,53.235707418090364,53.323750087651646,4.2360000000000015,4.8469999999999995,87.39426449350111,1.077,2.309,3.386,2.052,0.5770000000000001,0.308,1.5930000000000002,1.9269999999999998,19.445,14.845
hinriki01,Kirk Hinrich,13.0,2004.0,2016.0,193.04,190.0,"January 2, 1981",University of Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,PG,950,711.0,30.554000000000002,3.969,9.629,41.219233565271566,1.331,3.5239999999999996,37.769580022701476,2.639,6.105,43.22686322686322,48.13064700384256,1.6159999999999999,2.032,79.52755905511812,0.345,2.562,2.907,4.76,1.101,0.27399999999999997,1.804,2.819,10.885,9.228
thompkl01,Klay Thompson,8.0,2012.0,2019.0,200.66,215.0,"February 8, 1990",Washington State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,1.0,8.0,8.0,SG,717,680.0,33.601,7.296,15.985999999999999,45.63993494307519,2.932,7.021,41.76043298675402,4.364,8.965,48.678192972671496,54.81045915175778,1.9080000000000001,2.258,84.4995571302037,0.46299999999999997,3.0660000000000003,3.529,2.293,0.909,0.534,1.722,2.218,19.430999999999997,13.715
korveky01,Kyle Korver,16.0,2004.0,2019.0,200.66,212.0,"March 17, 1981",Creighton University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,SG,1305,471.0,25.628,3.326,7.5520000000000005,44.04131355932204,1.983,4.662,42.53539253539253,1.3430000000000002,2.89,46.470588235294116,57.170286016949156,1.058,1.204,87.87375415282392,0.273,2.6910000000000003,2.964,1.6840000000000002,0.6559999999999999,0.342,1.038,2.077,9.693999999999999,7.852
lowryky01,Kyle Lowry,13.0,2007.0,2019.0,185.42,196.0,"March 25, 1986",Villanova University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,6.0,13.0,PG,918,669.0,31.441999999999997,4.681,11.073,42.27399981938048,1.788,4.8919999999999995,36.549468520032704,2.8930000000000002,6.181,46.80472415466753,50.3476925855685,3.342,4.159,80.35585477278192,0.818,3.44,4.258,6.056,1.349,0.271,2.295,2.7230000000000003,14.491,14.197000000000001
irvinky01,Kyrie Irving,8.0,2012.0,2019.0,190.5,193.0,"March 23, 1992",Duke University,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,10.0,8.0,PG,560,560.0,34.036,8.218,17.668,46.513470681457996,2.116,5.396,39.21423276501112,6.102,12.270999999999999,49.72699861461983,52.50169798505775,3.8360000000000003,4.3839999999999995,87.49999999999999,0.755,2.838,3.593,5.584,1.3359999999999999,0.373,2.605,2.198,22.388,18.471
aldrila01,LaMarcus Aldridge,13.0,2007.0,2019.0,210.82,260.0,"July 19, 1985",University of Texas at Austin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,0.0,0.0,0.0,12.0,13.0,PF,1015,974.0,34.668,7.938,16.244,48.86727407042601,0.133,0.461,28.85032537960955,7.805,15.783,49.451941962871466,49.27665599606009,3.648,4.498,81.10271231658514,2.7039999999999997,5.685,8.389,1.9269999999999998,0.73,1.1,1.579,2.483,19.657,18.586
odomla01,Lamar Odom,14.0,2000.0,2013.0,208.28,220.0,"November 6, 1979",University of Rhode Island,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,PF,1069,737.0,33.424,4.999,10.762,46.450473889611594,0.674,2.165,31.131639722863746,4.325,8.597999999999999,50.30239590602466,49.58186210741497,2.6,3.78,68.78306878306879,1.942,6.49,8.432,3.572,0.861,0.9390000000000001,2.3080000000000003,3.074,13.272,14.75
hughela01,Larry Hughes,13.0,1999.0,2012.0,195.58,184.0,"January 23, 1979",Saint Louis University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,SG,776,547.0,30.928,5.09,12.612,40.35838883602918,0.72,2.343,30.729833546734948,4.37,10.269,42.555263414159114,43.2128131937837,3.093,4.079,75.82740867859769,1.0190000000000001,3.179,4.198,3.13,1.51,0.361,2.129,2.291,13.994000000000002,10.265
johnsla02,Larry Johnson,10.0,1992.0,2001.0,198.12,250.0,"March 14, 1969","University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,10.0,PF,773,765.0,36.329,6.147,12.695,48.42063804647499,0.536,1.629,32.903621853898095,5.612,11.065999999999999,50.71389842761612,50.53170539582512,3.194,4.169,76.61309666586713,2.4530000000000003,4.8580000000000005,7.31,3.1460000000000004,0.737,0.348,2.013,2.71,16.025,15.321
nancela01,Larry Nance,13.0,1982.0,1994.0,208.28,205.0,"February 12, 1959",Clemson University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,6.0,13.0,PF,988,836.0,33.527,6.893,12.629000000000001,54.58072689840843,0.008,0.057,14.035087719298243,6.885,12.572000000000001,54.76455615653836,54.61240003167313,3.167,4.198,75.44068604097187,2.513,5.47,7.983,2.5839999999999996,0.9420000000000001,2.197,1.841,2.9589999999999996,16.961,19.1
sprewla01,Latrell Sprewell,13.0,1993.0,2005.0,195.58,190.0,"September 8, 1970",University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,6.0,13.0,SF,975,918.0,38.788000000000004,6.689,15.755,42.45636305934625,1.196,3.549,33.699633699633694,5.492999999999999,12.206,45.0024578076356,46.25198349730244,3.821,4.752,80.40824915824916,0.8420000000000001,3.253,4.095,3.9739999999999998,1.402,0.4370000000000001,2.688,1.871,18.395,13.748
denglu01,Luol Deng,15.0,2005.0,2019.0,205.74,237.0,"April 16, 1985",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,15.0,SF,964,884.0,34.614000000000004,5.716,12.544,45.567602040816325,0.742,2.246,33.03650934995548,4.974,10.298,48.30064090114586,48.52519132653061,2.71,3.523,76.92307692307692,1.626,4.48,6.106,2.25,0.983,0.508,1.619,1.696,14.883,13.774000000000001
abdulma02,Mahmoud Abdul-Rauf,9.0,1991.0,2001.0,185.42,162.0,"March 9, 1969",Louisiana State University,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,PG,601,350.0,26.69400000000001,5.9620000000000015,13.527000000000001,44.074813336290376,0.812,2.309,35.16673884798614,5.15,11.218,45.90836156177572,47.07621793450137,1.82,2.0069999999999997,90.68261086198306,0.373,1.474,1.847,3.517,0.8220000000000001,0.078,1.639,1.902,14.556,9.527000000000001
brogdma01,Malcolm Brogdon,3.0,2017.0,2019.0,195.58,229.0,"December 11, 1992",University of Virginia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,SG,200,123.0,28.095,4.79,9.98,47.99599198396793,1.295,3.19,40.59561128526647,3.495,6.79,51.472754050073654,54.48396793587175,1.665,1.865,89.27613941018767,0.705,2.83,3.535,3.56,0.875,0.2,1.47,1.98,12.54,11.87
bolma01,Manute Bol,10.0,1986.0,1995.0,231.14,200.0,"October 16, 1962",University of Bridgeport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,C,653,138.0,18.674,1.07,2.639,40.545661235316416,0.069,0.349,19.77077363896848,1.002,2.289,43.77457404980341,41.85297461159532,0.364,0.6579999999999999,55.319148936170215,0.9690000000000001,3.2510000000000003,4.221,0.266,0.20199999999999999,3.312,0.711,2.325,2.574,5.678
cambyma01,Marcus Camby,17.0,1997.0,2013.0,210.82,220.0,"March 22, 1974",University of Massachusetts Amherst,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,17.0,C,1052,829.0,29.4,3.8080000000000003,8.191,46.490050054938344,0.02,0.09,22.222222222222232,3.7880000000000003,8.101,46.759659301320816,46.61213527041874,1.7280000000000002,2.603,66.38494045332308,2.6519999999999997,7.067,9.72,1.837,0.977,2.359,1.37,2.8,9.363999999999999,14.829
smartma01,Marcus Smart,5.0,2015.0,2019.0,193.04,220.0,"March 6, 1994",Oklahoma State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,SG,384,154.0,28.535999999999998,3.091,8.341000000000001,37.05790672581226,1.315,4.234,31.058101086443077,1.776,4.107,43.24324324324325,44.94065459777004,1.844,2.448,75.32679738562092,0.951,2.654,3.6039999999999996,3.971,1.544,0.39799999999999996,1.755,2.628,9.341000000000001,8.622
aguirma01,Mark Aguirre,13.0,1982.0,1994.0,198.12,232.0,"December 10, 1959",DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,13.0,SF,1025,696.0,29.94,7.704,15.902000000000001,48.44673625959,0.426,1.3659999999999999,31.185944363103946,7.278,14.537,50.065350484969386,49.78619041629984,3.877,5.23,74.13001912045888,1.839,3.1510000000000002,4.99,3.057,0.74,0.31,2.443,2.81,19.712,14.005
eatonma01,Mark Eaton,11.0,1983.0,1993.0,223.52,275.0,"January 24, 1957","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,8.0,11.0,C,949,878.0,28.94,2.373,5.157,46.01512507271672,0.0,0.002,0.0,2.373,5.155,46.03297769156159,46.01512507271672,1.229,1.8969999999999998,64.78650500790722,2.135,5.763999999999999,7.899,0.94,0.425,3.45,1.4480000000000002,3.377,5.975,10.411
jacksma01,Mark Jackson,17.0,1988.0,2004.0,185.42,180.0,"April 1, 1965",St. John's University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,PG,1427,1201.0,30.061,3.6660000000000004,8.23,44.54434993924666,0.5820000000000001,1.7480000000000002,33.295194508009146,3.083,6.482,47.56248071582846,48.08019441069258,1.669,2.166,77.0544783010157,0.977,2.835,3.812,7.876,1.219,0.08800000000000001,2.416,1.72,9.582,13.379000000000001
pricema01,Mark Price,12.0,1987.0,1998.0,182.88,170.0,"February 15, 1964",Georgia Institute of Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,8.0,12.0,PG,769,625.0,30.235,5.4860000000000015,11.636,47.14678583705741,1.3419999999999999,3.373,39.78654017195375,4.144,8.263,50.15127677598935,52.91337229288416,3.0389999999999997,3.35,90.71641791044777,0.5589999999999999,2.005,2.5639999999999996,6.749,1.202,0.105,2.533,1.359,15.354000000000001,15.622
artesro01,Metta World Peace,17.0,2000.0,2017.0,198.12,260.0,"November 13, 1979",St. John's University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,7.0,17.0,SF,1076,925.0,32.133,4.737,11.5,41.19130434782608,1.1909999999999998,3.5469999999999997,33.57767127149704,3.5460000000000003,7.9529999999999985,44.58694832138816,46.3695652173913,2.5669999999999997,3.589,71.52410142100865,1.189,3.324,4.513,2.6630000000000003,1.7209999999999999,0.537,1.796,2.63,13.232000000000001,10.455
adamsmi01,Michael Adams,11.0,1986.0,1996.0,177.8,162.0,"January 19, 1963",Boston College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,PG,673,526.0,31.389,4.966,12.004000000000001,41.36954348550484,1.462,4.404,33.19709355131699,3.5039999999999996,7.6,46.105263157894754,47.459180273242254,3.282,3.8680000000000003,84.85005170630815,0.639,2.2840000000000003,2.923,6.407,1.6540000000000001,0.10300000000000001,2.149,1.834,14.675999999999998,14.155999999999999
cartemi01,Michael Carter-Williams,6.0,2014.0,2019.0,198.12,190.0,"October 10, 1991",Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,PG,326,198.0,26.101,4.034,10.058,40.107377212169425,0.445,1.788,24.88814317673378,3.589,8.27,43.39782345828296,42.31954662954862,2.2640000000000002,3.236,69.96291718170579,0.905,3.5669999999999997,4.4719999999999995,4.595,1.325,0.5579999999999999,2.494,2.488,10.776,9.748
finlemi01,Michael Finley,15.0,1996.0,2010.0,200.66,215.0,"March 6, 1973",University of Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,15.0,SF,1232,971.0,34.012,5.881,13.319,44.15496658908326,1.3430000000000002,3.5669999999999997,37.6506868516961,4.538,9.752,46.53404429860542,49.19663638411292,2.181,2.674,81.56320119670906,0.978,3.2910000000000004,4.269,2.82,0.89,0.28800000000000003,1.423,1.6469999999999998,15.285,12.550999999999998
jordami01,Michael Jordan,15.0,1985.0,2003.0,198.12,195.0,"February 17, 1963",University of North Carolina,5.0,6.0,3.0,0.0,0.0,1.0,1.0,9.0,1.0,1.0,11.0,14.0,9.0,9.0,0.0,50.0,15.0,SG,1251,1218.0,38.757,11.495,23.209,49.52820026713775,0.583,1.778,32.7896512935883,10.912,21.430999999999997,50.91689608511035,50.784178551424006,7.026,8.424,83.40455840455841,1.577,4.677,6.254,5.32,2.31,0.84,2.7739999999999996,2.657,30.599,26.781
reddmi01,Michael Redd,12.0,2001.0,2012.0,198.12,220.0,"August 24, 1979",Ohio State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,12.0,SG,645,439.0,31.951999999999998,6.676,14.921,44.74230949668253,1.645,4.338,37.920700783771316,5.0310000000000015,10.583,47.5385051497685,50.25467461966356,4.005,4.774,83.89191453707582,1.012,2.839,3.8510000000000004,2.124,0.907,0.10400000000000001,1.5490000000000002,1.619,19.002,13.806
willimi02,Micheal Williams,10.0,1989.0,1999.0,187.96,175.0,"July 23, 1966",Baylor University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,PG,429,272.0,25.072,3.552,7.676,46.274101094319974,0.121,0.52,23.26923076923077,3.431,7.1560000000000015,47.94577976523198,47.06227201667535,3.748,4.322,86.71911152244331,0.725,1.804,2.529,5.744,1.734,0.22399999999999998,2.238,2.6180000000000003,10.974,11.652999999999999
conlemi01,Mike Conley,12.0,2008.0,2019.0,185.42,175.0,"October 11, 1987",Ohio State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,PG,844,814.0,32.93,5.335,12.155999999999999,43.88779203685423,1.37,3.6910000000000003,37.11731238146845,3.966,8.466000000000001,46.846208362863216,49.52286936492268,2.957,3.622,81.63997791275537,0.4370000000000001,2.563,3.0,5.789,1.472,0.20600000000000002,2.02,1.985,14.998,13.974
millemi01,Mike Miller,17.0,2001.0,2017.0,203.2,218.0,"February 19, 1980",University of Florida,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,SF,1126,591.0,26.07800000000001,3.713,8.136000000000001,45.63667649950836,1.4980000000000002,3.6910000000000003,40.5852072609049,2.215,4.445,49.83127109111361,54.84267453294002,1.2329999999999999,1.599,77.11069418386492,0.5870000000000001,3.509,4.096,2.445,0.546,0.21600000000000005,1.436,1.955,10.157,9.28
richmmi01,Mitch Richmond,14.0,1989.0,2002.0,195.58,215.0,"June 30, 1965",Kansas State University,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,6.0,0.0,0.0,0.0,13.0,14.0,SG,999,923.0,35.18,7.484,16.413,45.598001584110136,1.3459999999999999,3.483,38.64484639678438,6.138,12.93,47.47099767981439,49.698409797112035,4.652,5.468999999999999,85.0612543426586,0.905,3.023,3.928,3.47,1.234,0.261,2.639,2.57,20.967,14.905999999999999
willima01,Mo Williams,13.0,2004.0,2016.0,185.42,198.0,"December 19, 1982",University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,PG,880,550.0,28.844,4.853,11.209000000000001,43.2955660629851,1.327,3.54,37.485875706214685,3.5260000000000002,7.669,45.97731125309689,49.21491658488714,1.882,2.17,86.72811059907833,0.48,2.217,2.697,4.716,0.853,0.147,2.209,2.435,12.915999999999999,10.04
blaylmo01,Mookie Blaylock,13.0,1990.0,2002.0,182.88,180.0,"March 20, 1967","Midland College, University of Oklahoma",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,7.0,13.0,PG,943,854.0,35.19300000000001,5.2860000000000005,12.997,40.670924059398324,1.493,4.425,33.740112994350284,3.793,8.572000000000001,44.24871675221653,46.414557205508956,1.435,1.959,73.25165900969883,1.15,3.013,4.162,6.7120000000000015,2.323,0.344,2.364,1.8969999999999998,13.501,14.546
mcmilna01,Nate McMillan,12.0,1987.0,1998.0,195.58,195.0,"August 3, 1964",North Carolina State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,12.0,PG,894,407.0,25.333000000000002,2.256,5.167000000000002,43.66169924520998,0.375,1.1159999999999999,33.60215053763441,1.881,4.05,46.444444444444464,47.290497387265326,0.9540000000000001,1.472,64.80978260869566,1.138,2.85,3.988,6.037999999999999,1.874,0.446,1.818,2.997,5.841,9.943999999999999
vanexni01,Nick Van Exel,13.0,1994.0,2006.0,185.42,170.0,"November 27, 1971","Trinity Valley Community College, University of Cincinnati",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,PG,956,697.0,32.802,5.2379999999999995,12.974,40.37305379990751,1.7180000000000002,4.843,35.47387982655379,3.5210000000000004,8.131,43.3034067150412,46.9939879759519,2.126,2.69,79.03345724907062,0.449,2.445,2.8930000000000002,6.401,0.826,0.10300000000000001,2.07,1.631,14.32,12.542
vucevni01,Nikola Vucevic,8.0,2012.0,2019.0,213.36,260.0,"October 24, 1990",University of Southern California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,C,537,475.0,29.996,6.875,13.695,50.20080321285141,0.331,0.998,33.166332665330664,6.544,12.696,51.543793320730934,51.40927345746622,1.5830000000000002,2.138,74.04115996258184,2.717,7.41,10.127,2.439,0.858,0.948,1.754,2.555,15.665,18.354
thorpot01,Otis Thorpe,17.0,1985.0,2001.0,205.74,225.0,"August 5, 1962",Providence College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,PF,1335,1043.0,31.516,5.388,9.855,54.672754946727544,0.003,0.05,6.0,5.385,9.805,54.9209586945436,54.68797564687975,2.9960000000000004,4.378,68.43307446322522,2.718,5.46,8.177999999999999,2.141,0.654,0.387,2.166,3.286,13.775,13.833
brownpj01,P.J. Brown,15.0,1994.0,2008.0,210.82,225.0,"October 14, 1969",Louisiana Tech University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,15.0,PF,1195,1068.0,30.715999999999998,3.4619999999999997,7.548999999999999,45.86037885812691,0.006999999999999999,0.051,13.725490196078432,3.455,7.4979999999999976,46.07895438783676,45.906742614915885,1.962,2.483,79.01731776077325,2.7310000000000003,4.8919999999999995,7.6229999999999976,1.476,0.8190000000000001,1.003,1.204,2.967,8.892999999999997,11.036
beverpa01,Patrick Beverley,7.0,2013.0,2019.0,185.42,185.0,"July 12, 1988",University of Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,7.0,PG,408,327.0,28.47300000000001,3.216,7.8329999999999975,41.05706625813865,1.598,4.23,37.77777777777778,1.618,3.603,44.907021926172625,51.25750031916253,1.069,1.38,77.46376811594203,1.208,3.103,4.311,3.392,1.176,0.431,1.2890000000000001,3.1719999999999997,9.097999999999999,9.02
ewingpa01,Patrick Ewing,17.0,1986.0,2002.0,213.36,240.0,"August 5, 1962",Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,11.0,3.0,0.0,3.0,22.0,17.0,C,1322,1257.0,34.645,8.174,16.334,50.042855393657405,0.02,0.11199999999999999,17.857142857142858,8.154,16.222,50.26507212427568,50.104077384596536,4.53,6.142,73.7544773689352,2.3369999999999997,7.529,9.865,1.8840000000000001,0.9520000000000001,2.418,2.9360000000000004,3.446,20.899,19.862000000000002
georgpa01,Paul George,9.0,2011.0,2019.0,205.74,220.0,"May 2, 1990","California State University, Fresno",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,6.0,4.0,2.0,2.0,16.0,9.0,SF,675,627.0,34.351,6.6679999999999975,15.440999999999999,43.18373162359951,2.353,6.244,37.68417680973735,4.316,9.197000000000001,46.928346199847795,50.80305679683958,4.1110000000000015,4.899,83.91508471116555,0.9329999999999999,5.584,6.517,3.37,1.764,0.456,2.622,2.759,19.8,16.965999999999998
millspa01,Paul Millsap,13.0,2007.0,2019.0,203.2,246.0,"February 10, 1985",Louisiana Tech University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,5.0,13.0,PF,1032,703.0,29.291,5.263999999999999,10.774000000000001,48.8583627250789,0.451,1.375,32.800000000000004,4.813,9.399,51.20757527396533,50.95136439576761,3.057,4.176,73.20402298850574,2.281,5.144,7.425,2.267,1.273,1.041,1.785,3.0860000000000003,14.035,14.540999999999999
