ID,Player,Years,From,To,Ht(cm),Wt(kg),Birth Date,Colleges,MVP,Finals MVP,All-Star MVP,Most Improved,Sixth Man,Defence Player,Rookie,All 1st,All 2nd,All 3rd,All Tot,All-Star,D Tot,D 1st,D 2nd,Total Awards,Years.1,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR,Group
battish01,Shane Battier,13.0,2002.0,2014.0,203.2,220.0,"September 9, 1978",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,13.0,SF,1089,761.0,30.336,2.946,6.7829999999999995,43.432109685979654,1.275,3.346,38.10520023909145,1.67,3.437,48.588885656095435,52.83060592658116,1.18,1.5819999999999999,74.58912768647279,1.2570000000000001,2.804,4.062,1.6840000000000002,0.978,0.882,0.879,2.291,8.347000000000001,8.544,2
edwarsh01,Shane Edwards,1.0,2014.0,2014.0,200.66,220.0,"May 31, 1987",University of Arkansas at Little Rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,2,0.0,6.0,0.5,1.5,33.33333333333333,0.0,0.0,0.0,0.5,1.5,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0
healsh01,Shane Heal,2.0,1997.0,2004.0,182.88,180.0,"September 6, 1970",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PG,51,0.0,6.098,0.6859999999999999,2.412,28.441127694859038,0.51,1.6669999999999998,30.59388122375525,0.17600000000000002,0.745,23.624161073825498,39.01326699834164,0.13699999999999998,0.196,69.89795918367348,0.059000000000000004,0.373,0.431,0.765,0.078,0.059000000000000004,0.431,0.431,2.02,0.706,0
larkish01,Shane Larkin,4.0,2014.0,2018.0,180.34,175.0,"October 2, 1992",University of Miami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,PG,269,41.0,18.750999999999998,2.086,4.937,42.252379987846865,0.45,1.3459999999999999,33.43239227340267,1.636,3.591,45.5583402951824,46.80980352440754,0.732,0.937,78.12166488794024,0.312,1.554,1.8659999999999999,2.822,0.922,0.08900000000000001,1.145,1.45,5.353,5.401,1
brownsh01,Shannon Brown,9.0,2007.0,2015.0,193.04,205.0,"November 29, 1985",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,SG,463,60.0,17.484,2.8160000000000003,6.706,41.992245750074545,0.657,1.972,33.316430020283974,2.16,4.734,45.62737642585552,46.89084402028034,1.067,1.337,79.80553477935676,0.425,1.374,1.7990000000000002,1.0759999999999998,0.67,0.218,0.8859999999999999,1.3219999999999998,7.356,4.752,1
harrish01,Shaquille Harrison,2.0,2018.0,2019.0,193.04,190.0,"October 6, 1993",University of Tulsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PG,96,13.0,18.896,2.531,5.729,44.17873974515623,0.312,1.198,26.04340567612688,2.219,4.5310000000000015,48.9737364820128,46.90172805027057,1.146,1.6769999999999998,68.33631484794276,0.43799999999999994,2.51,2.948,2.021,1.198,0.385,0.8540000000000001,1.729,6.521,6.76,1
onealsh01,Shaquille O'Neal,19.0,1993.0,2011.0,215.9,325.0,"March 6, 1972",Louisiana State University,1.0,3.0,3.0,0.0,0.0,0.0,1.0,8.0,2.0,4.0,14.0,15.0,3.0,0.0,3.0,40.0,19.0,C,1423,1411.0,35.148,9.396,16.222,57.92134138823819,0.001,0.015,6.666666666666668,9.396,16.207,57.974949096069615,57.9244236222414,4.992,9.535,52.35448348190875,3.5660000000000003,7.401,10.968,2.535,0.602,2.242,2.782,3.4539999999999997,23.785,22.526,4
abdursh01,Shareef Abdur-Rahim,12.0,1997.0,2008.0,205.74,225.0,"December 11, 1976",University of California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,PF,836,704.0,34.702,6.528,13.825,47.21880650994574,0.184,0.624,29.48717948717949,6.343,13.200999999999999,48.049390197712285,47.88426763110306,4.803,5.931,80.98128477491147,2.245,5.252000000000002,7.4979999999999976,2.531,0.983,0.763,2.571,2.812,18.042,16.008,2
wrighsh01,Sharone Wright,4.0,1995.0,1998.0,210.82,260.0,"January 30, 1973",Clemson University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,C,203,115.0,22.32,3.8280000000000003,8.399,45.57685438742708,0.005,0.059000000000000004,8.474576271186441,3.823,8.34,45.839328537170275,45.60661983569472,2.064,3.34,61.79640718562874,2.064,2.975,5.039,0.581,0.40399999999999997,1.0,1.749,2.7680000000000002,9.724,6.3839999999999995,1
fordsh02,Sharrod Ford,1.0,2006.0,2006.0,205.74,225.0,"January 9, 1982",Clemson University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,3,0.0,4.333,0.667,1.0,66.7,0.0,0.0,0.0,0.667,1.0,66.7,66.7,0.0,0.0,0.0,0.33299999999999996,0.667,1.0,0.0,0.0,0.33299999999999996,0.667,2.333,1.3330000000000002,-0.667,0
livinsh01,Shaun Livingston,14.0,2005.0,2019.0,200.66,192.0,"September 11, 1985",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,PG,937,208.0,20.615,2.61,5.332999999999998,48.94055878492406,0.016,0.083,19.277108433734934,2.594,5.25,49.40952380952381,49.09056816051003,1.114,1.399,79.62830593280916,0.6,1.844,2.444,2.9339999999999997,0.672,0.358,1.2329999999999999,1.8219999999999998,6.351,6.697,1
randosh01,Shavlik Randolph,8.0,2006.0,2015.0,208.28,240.0,"November 24, 1983",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,PF,149,7.0,8.113999999999999,0.866,1.933,44.80082772891877,0.006999999999999999,0.04,17.5,0.8590000000000001,1.893,45.377707342842044,44.9818934299017,0.564,1.0270000000000001,54.9172346640701,1.013,1.443,2.456,0.242,0.295,0.255,0.396,1.3090000000000002,2.302,2.315,0
bradlsh01,Shawn Bradley,12.0,1994.0,2005.0,228.6,235.0,"March 22, 1972",Brigham Young University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,C,875,501.0,22.958000000000002,3.162,6.912000000000001,45.74652777777778,0.005,0.046,10.869565217391305,3.158,6.8660000000000005,45.994756772502186,45.78269675925925,1.534,2.142,71.61531279178337,2.051,4.137,6.189,0.6659999999999999,0.616,2.475,1.24,3.05,7.862999999999999,9.161,2
kempsh01,Shawn Kemp,14.0,1990.0,2003.0,208.28,230.0,"November 26, 1969",Trinity Valley Community College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,9.0,14.0,PF,1139,806.0,28.296999999999997,5.284,10.808,48.88971132494449,0.032,0.11800000000000001,27.118644067796605,5.252999999999999,10.69,49.139382600561284,49.03774981495189,4.21,5.6370000000000005,74.68511619655845,2.932,5.572,8.505,1.6369999999999998,1.127,1.2429999999999999,2.67,3.6630000000000003,14.81,14.04,3
longsh01,Shawn Long,1.0,2017.0,2017.0,205.74,255.0,"January 29, 1993",University of Louisiana at Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,18,0.0,13.0,3.389,6.056,55.96103038309114,0.389,1.056,36.83712121212121,3.0,5.0,60.0,59.1727212681638,1.056,1.944,54.320987654320994,2.278,2.444,4.7219999999999995,0.722,0.5,0.5,0.722,2.722,8.222000000000001,7.6670000000000025,1
mariosh01,Shawn Marion,16.0,2000.0,2015.0,200.66,220.0,"May 7, 1978","University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,6.0,16.0,SF,1272,1165.0,34.539,6.215,12.899000000000001,48.18202961469882,0.6779999999999999,2.0540000000000003,33.00876338851023,5.537999999999999,10.845,51.06500691562932,50.810140320955114,2.001,2.469,81.044957472661,2.352,6.327000000000001,8.679,1.8519999999999999,1.483,1.069,1.486,2.211,15.109000000000002,17.345,2
respesh01,Shawn Respert,4.0,1996.0,1999.0,185.42,195.0,"February 6, 1972",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,SG,172,5.0,13.663,1.831,4.419,41.4347137361394,0.564,1.6569999999999998,34.0374170187085,1.2670000000000001,2.762,45.87255611875453,47.816248019914006,0.721,0.884,81.56108597285069,0.47100000000000003,0.843,1.314,1.0290000000000001,0.529,0.040999999999999995,0.727,1.1159999999999999,4.948,3.267,1
willish03,Shawne Williams,7.0,2007.0,2015.0,205.74,225.0,"February 16, 1986",University of Memphis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,SF,318,58.0,17.198,2.075,5.145,40.33041788143829,0.884,2.597,34.03927608779361,1.192,2.5469999999999997,46.800157047506865,48.92128279883383,0.629,0.833,75.51020408163265,0.789,2.226,3.016,0.708,0.41200000000000003,0.503,0.632,2.088,5.664,4.308,1
scottsh01,Shawnelle Scott,4.0,1997.0,2002.0,208.28,250.0,"June 16, 1972",St. John's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,C,113,11.0,5.7520000000000024,0.708,1.54,45.97402597402596,0.0,0.018000000000000002,0.0,0.708,1.5219999999999998,46.51773981603154,45.97402597402596,0.301,0.637,47.25274725274725,0.92,1.115,2.035,0.177,0.124,0.212,0.354,1.1059999999999999,1.7169999999999999,1.6369999999999998,0
whittsh01,Shayne Whittington,2.0,2015.0,2016.0,210.82,250.0,"March 27, 1991",Western Michigan University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PF,27,0.0,5.519,0.889,1.963,45.28782475802343,0.037000000000000005,0.29600000000000004,12.5,0.852,1.6669999999999998,51.10977804439112,46.23025980641874,0.7040000000000001,0.9259999999999999,76.02591792656588,0.556,0.963,1.5190000000000001,0.33299999999999996,0.222,0.111,0.37,0.9259999999999999,2.519,2.1109999999999998,0
sealssh01,Shea Seals,1.0,1998.0,1998.0,195.58,210.0,"August 26, 1975",University of Tulsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,4,0.0,2.25,0.25,2.0,12.5,0.0,0.75,0.0,0.25,1.25,20.0,12.5,0.5,1.0,50.0,0.75,0.25,1.0,0.0,0.25,0.0,0.0,0.25,1.0,-0.25,0
willish02,Shelden Williams,6.0,2007.0,2012.0,205.74,250.0,"October 21, 1983",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,PF,369,104.0,15.293,1.61,3.4819999999999998,46.23779437105112,0.005,0.024,20.833333333333336,1.604,3.458,46.385193753614814,46.30959218839747,1.195,1.6119999999999999,74.13151364764269,1.439,2.8289999999999997,4.268,0.442,0.488,0.444,0.84,2.008,4.42,4.9239999999999995,1
mcclesh01,Sheldon Mac,1.0,2017.0,2017.0,195.58,200.0,"December 21, 1992",University of Miami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,37,3.0,8.216000000000001,0.946,2.27,41.67400881057268,0.243,0.946,25.68710359408033,0.703,1.324,53.09667673716013,47.02643171806167,0.6759999999999999,0.784,86.22448979591837,0.10800000000000001,0.865,0.973,0.405,0.21600000000000005,0.054000000000000006,0.162,0.486,2.8110000000000004,2.378,0
jonessh01,Shelton Jones,1.0,1989.0,1989.0,205.74,210.0,"April 6, 1966",St. John's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,51,34.0,13.373,1.824,4.098,44.5095168374817,0.0,0.02,0.0,1.824,4.078,44.72780774889653,44.5095168374817,1.137,1.569,72.46653919694074,0.627,1.588,2.2159999999999997,0.8240000000000001,0.41200000000000003,0.294,0.922,1.137,4.784,3.765,0
macksh01,Shelvin Mack,8.0,2012.0,2019.0,190.5,203.0,"April 22, 1990",Butler University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,PG,486,59.0,18.078,2.51,5.959,42.12116126866924,0.6729999999999999,2.025,33.23456790123458,1.837,3.9339999999999997,46.69547534316217,47.768081892935065,0.802,1.095,73.2420091324201,0.265,1.689,1.955,3.0469999999999997,0.65,0.049,1.187,1.2329999999999999,6.496,6.037000000000001,1
fordsh01,Sherell Ford,1.0,1996.0,1996.0,200.66,210.0,"August 26, 1972",University of Illinois at Chicago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,28,1.0,4.9639999999999995,1.071,2.8569999999999998,37.48687434371717,0.14300000000000002,0.893,16.013437849944008,0.929,1.964,47.30142566191447,39.98949947497374,0.929,1.214,76.52388797364084,0.429,0.429,0.857,0.179,0.28600000000000003,0.036000000000000004,0.214,0.9640000000000001,3.214,1.321,0
douglsh01,Sherman Douglas,12.0,1990.0,2001.0,182.88,180.0,"September 15, 1966",Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,PG,782,492.0,27.714000000000002,4.3580000000000005,9.038,48.21863244080547,0.205,0.765,26.79738562091504,4.1530000000000005,8.274,50.19337684312303,49.35273290551008,2.081,3.068,67.82920469361147,0.737,1.476,2.2119999999999997,5.936,1.022,0.098,2.311,2.11,11.001,10.182,2
collish01,Sherron Collins,1.0,2011.0,2011.0,180.34,205.0,"March 18, 1987",University of Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PG,20,0.0,3.3,0.35,1.25,28.0,0.1,0.5,20.0,0.25,0.75,33.33333333333333,32.0,0.05,0.05,100.0,0.0,0.25,0.25,0.4,0.1,0.0,0.2,0.1,0.85,0.4,0
greensi02,Sidney Green,10.0,1984.0,1993.0,205.74,220.0,"January 4, 1961","University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,PF,722,246.0,19.048,2.841,6.2620000000000005,45.36889172788247,0.001,0.037000000000000005,2.7027027027027017,2.839,6.224,45.6137532133676,45.376876397317154,1.561,2.123,73.52802637776729,1.8780000000000001,4.046,5.9239999999999995,0.904,0.518,0.319,1.476,2.6,7.244,6.849,1
lowesi01,Sidney Lowe,4.0,1984.0,1990.0,182.88,195.0,"January 21, 1960",North Carolina State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,PG,193,40.0,17.730999999999995,1.026,2.798,36.66904932094353,0.021,0.155,13.548387096774194,1.005,2.642,38.03936411809235,37.04431736954968,0.8390000000000001,1.0979999999999999,76.41165755919853,0.42,1.3159999999999998,1.736,3.8810000000000002,0.99,0.047,0.99,1.4609999999999999,2.912,5.083,0
bhullsi01,Sim Bhullar,1.0,2015.0,2015.0,226.06,360.0,"December 2, 1992",New Mexico State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,3,0.0,1.0,0.33299999999999996,0.667,49.925037481259366,0.0,0.0,0.0,0.33299999999999996,0.667,49.925037481259366,49.925037481259366,0.0,0.0,0.0,0.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.0,0.33299999999999996,0.0,0.0,0.667,1.3330000000000002,0
thornsi01,Sindarius Thornwell,2.0,2018.0,2019.0,195.58,215.0,"November 15, 1994",University of South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SG,137,18.0,10.722999999999999,0.8540000000000001,2.0580000000000003,41.49659863945578,0.19,0.555,34.234234234234236,0.664,1.504,44.14893617021277,46.11273080660836,0.613,0.8909999999999999,68.79910213243546,0.27699999999999997,1.0659999999999998,1.3430000000000002,0.628,0.45299999999999996,0.23399999999999999,0.5329999999999999,1.212,2.511,1.942,0
labissk01,Skal Labissiere,3.0,2017.0,2019.0,210.82,235.0,"March 18, 1996",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,PF,115,41.0,17.635,3.0260000000000002,6.303999999999999,48.00126903553299,0.235,0.626,37.539936102236425,2.7910000000000004,5.678,49.15463191264529,49.86516497461928,1.357,1.817,74.68354430379746,1.383,2.904,4.287,0.9570000000000001,0.4,0.591,1.052,1.9569999999999999,7.643,7.13,1
henrysk01,Skeeter Henry,1.0,1994.0,1994.0,200.66,190.0,"December 8, 1967","Midland College, University of Oklahoma",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,7,0.0,4.428999999999999,0.28600000000000003,1.571,18.20496499045194,0.0,0.5710000000000001,0.0,0.28600000000000003,1.0,28.6,18.20496499045194,0.28600000000000003,0.5710000000000001,50.087565674255714,0.14300000000000002,0.5710000000000001,0.7140000000000001,1.0,0.0,0.0,0.28600000000000003,0.28600000000000003,0.857,0.429,0
vranesl01,Slavko Vranes,1.0,2004.0,2004.0,226.06,275.0,"January 30, 1983",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,1,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0
floydsl01,Sleepy Floyd,13.0,1983.0,1995.0,190.5,170.0,"March 6, 1960",Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,PG,993,606.0,27.614,4.652,10.462,44.46568533741159,0.551,1.681,32.77810826888757,4.101,8.781,46.70310898530919,47.09902504301281,2.963,3.636,81.49064906490648,0.654,1.936,2.589,5.432,1.171,0.222,2.36,2.044,12.817,11.342,2
parkesm01,Smush Parker,5.0,2003.0,2008.0,193.04,190.0,"June 1, 1981",Fordham University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,PG,286,190.0,25.825,3.266,7.7410000000000005,42.19093140421135,1.028,3.042,33.793556870479954,2.238,4.699,47.6271547137689,48.83090040046506,1.3219999999999998,1.8459999999999999,71.61430119176599,0.462,1.9409999999999998,2.4019999999999997,2.815,1.238,0.161,1.787,2.231,8.881,6.479,1
alabiso01,Solomon Alabi,2.0,2011.0,2012.0,215.9,251.0,"March 21, 1988",Florida State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,C,26,0.0,6.9620000000000015,0.615,1.962,31.345565749235483,0.0,0.0,0.0,0.615,1.962,31.345565749235483,31.345565749235483,0.26899999999999996,0.385,69.87012987012987,0.846,1.5,2.346,0.192,0.154,0.423,0.308,0.615,1.5,2.231,0
hillso01,Solomon Hill,6.0,2014.0,2019.0,200.66,225.0,"March 18, 1991",University of Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,SF,322,168.0,22.438000000000002,2.006,5.078,39.50374163056321,0.764,2.273,33.61196656401232,1.242,2.804,44.29386590584879,47.026388341866856,1.099,1.348,81.52818991097922,0.693,2.543,3.236,1.5090000000000001,0.6609999999999999,0.233,0.907,1.817,5.876,5.472,1
jonesso01,Solomon Jones,8.0,2007.0,2014.0,208.28,230.0,"July 16, 1984",University of South Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,PF,297,13.0,10.767999999999999,1.04,2.246,46.304541406945674,0.003,0.03,10.0,1.037,2.215,46.817155756207676,46.3713268032057,0.8009999999999999,1.121,71.45405887600356,0.909,1.374,2.283,0.34299999999999997,0.20199999999999999,0.529,0.545,1.906,2.886,2.266,1
weemsso01,Sonny Weems,4.0,2009.0,2016.0,198.12,205.0,"July 8, 1986",University of Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,SG,183,47.0,18.224,2.8089999999999997,6.044,46.475843812045014,0.18600000000000005,0.6559999999999999,28.353658536585364,2.623,5.388,48.68225686711211,48.01455989410986,0.6940000000000001,0.9890000000000001,70.17189079878665,0.48100000000000004,1.716,2.197,1.4040000000000001,0.45899999999999996,0.153,1.082,1.464,6.497000000000001,4.6339999999999995,1
samakso01,Soumaila Samake,2.0,2001.0,2003.0,213.36,230.0,"March 18, 1978",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,C,47,1.0,6.447,0.596,1.5319999999999998,38.90339425587467,0.0,0.0,0.0,0.596,1.5319999999999998,38.90339425587467,38.90339425587467,0.255,0.5529999999999999,46.11211573236889,0.6809999999999999,0.9359999999999999,1.617,0.106,0.043,0.40399999999999997,0.128,0.7659999999999999,1.4469999999999998,1.489,0
claxtsp01,Speedy Claxton,7.0,2002.0,2009.0,180.34,166.0,"May 8, 1978",Hofstra University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,PG,364,128.0,24.522,3.2310000000000003,7.885,40.97653772986683,0.115,0.602,19.102990033222593,3.115,7.282999999999999,42.77083619387615,41.70577045022194,2.305,3.03,76.07260726072606,0.555,1.8519999999999999,2.407,4.121,1.44,0.124,1.6680000000000001,2.398,8.882,7.527,1
dinwisp01,Spencer Dinwiddie,5.0,2015.0,2019.0,198.12,210.0,"April 6, 1993",University of Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,PG,254,81.0,24.291,3.5239999999999996,8.63,40.8342989571263,1.244,3.8539999999999996,32.27815256875973,2.28,4.776,47.73869346733668,48.04171494785631,2.681,3.346,80.12552301255229,0.39799999999999996,2.177,2.575,4.516,0.685,0.272,1.52,2.224,10.972000000000001,9.504,1
hawessp01,Spencer Hawes,10.0,2008.0,2017.0,215.9,245.0,"April 28, 1988",University of Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,C,718,385.0,22.421,3.5239999999999996,7.713999999999999,45.68317345086854,0.51,1.454,35.075653370013754,3.014,6.26,48.14696485623003,48.988851438942184,0.9740000000000001,1.358,71.72312223858614,1.423,4.191,5.614,1.825,0.377,0.935,1.3940000000000001,2.468,8.531,8.844,2
webbsp01,Spud Webb,12.0,1986.0,1998.0,167.64,133.0,"July 13, 1963","Midland College, North Carolina State University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,PG,853,435.0,24.634,3.537,7.819,45.23596367821972,0.38299999999999995,1.22,31.393442622950825,3.154,6.599,47.795120472798914,47.68512597518864,2.3819999999999997,2.815,84.61811722912967,0.402,1.74,2.142,5.322,1.1159999999999999,0.132,1.962,1.995,9.839,9.879,2
augmost01,Stacey Augmon,15.0,1992.0,2006.0,203.2,205.0,"August 1, 1968","University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,SG,1078,497.0,21.456999999999997,2.968,6.354,46.71073339628581,0.011000000000000001,0.076,14.473684210526311,2.9560000000000004,6.278,47.08505893596686,46.797293043751964,1.8940000000000001,2.591,73.09918950212271,1.2590000000000001,1.891,3.1489999999999996,1.5419999999999998,0.955,0.307,1.225,1.754,7.84,6.731,2
kingst01,Stacey King,8.0,1990.0,1997.0,210.82,230.0,"January 29, 1967",University of Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,PF,499,65.0,16.283,2.325,4.944,47.02669902912621,0.012,0.042,28.57142857142857,2.313,4.902,47.18482252141983,47.14805825242718,1.517,2.136,71.02059925093633,1.3030000000000002,1.896,3.198,0.838,0.389,0.451,1.156,2.012,6.178,4.647,1
kimbrst01,Stan Kimbrough,2.0,1990.0,1993.0,180.34,153.0,"April 24, 1966","University of Central Florida, Xavier University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PG,13,0.0,5.0,0.6920000000000001,1.692,40.898345153664295,0.077,0.154,50.0,0.615,1.538,39.98699609882964,43.173758865248224,0.154,0.154,100.0,0.308,0.231,0.5379999999999999,0.462,0.385,0.0,0.308,0.385,1.615,1.308,0
medvest01,Stanislav Medvedenko,7.0,2001.0,2007.0,208.28,250.0,"April 4, 1979",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,PF,300,59.0,12.237,2.137,4.727,45.20837740638883,0.006999999999999999,0.043,16.27906976744186,2.13,4.683,45.48366431774504,45.28242013962343,0.763,1.0270000000000001,74.29406037000975,1.21,1.52,2.73,0.49,0.31,0.157,0.56,1.9669999999999999,5.043,3.35,1
brundst01,Stanley Brundy,1.0,1990.0,1990.0,198.12,210.0,"November 13, 1967",DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,16,0.0,8.0,0.938,1.875,50.026666666666664,0.0,0.0,0.0,0.938,1.875,50.026666666666664,50.026666666666664,0.43799999999999994,1.125,38.93333333333333,0.938,0.688,1.625,0.188,0.375,0.312,0.375,1.5,2.312,1.3119999999999998,0
